def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_inner_full::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_inner_full::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_inner_full::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_inner_full::{closure#5}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_zfc	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_zfc::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_zfc::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_expr_opt_zfc::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_fvar_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_lit_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_sort_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#5}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#6}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#7}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#8}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::fold_zfc_set_expr_opt::{closure#9}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::ExprFolderOpt::should_descend	FULLY_FAITHFUL	false	false	true	true	true	false	true
expr::visitor::opt::merge2	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge2::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge2::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge3	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge3::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge3::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge3::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge4	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge4::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge4::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge4::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
expr::visitor::opt::merge4::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::add_offset	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params_impl::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::collect_params_impl::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::get_offset	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_explicit	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::dedup_max_args	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::has_params_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::has_params::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::has_params_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::has_params_impl::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::has_params_impl::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_nonzero	FULLY_FAITHFUL	true	true	false	false	false	false	true
level::Level::normalize	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::max	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::imax	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_def_eq	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_cached	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#5}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#6}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_geq_core_compute::{closure#7}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::kind_ord	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_norm_lt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_norm_lt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::is_norm_lt::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::leq	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::mk_max_from_args	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::push_max_args	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::subsume_max_args	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_max	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_impl::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_impl::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_max::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::normalize_max::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::param	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::push_max_args::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::push_max_args::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_impl_opt::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_map_impl_opt::{closure#5}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::substitute_slice_impl_opt::{closure#4}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::subsume_max_args::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::subsume_max_args::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level::Level::subsume_max_args::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level::_::<impl level::_::_serde::Deserialize<'de> for level::Level>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
level::_::<impl level::_::_serde::Serialize for level::Level>::serialize	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::append	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::from_string_uncached::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::inner	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::global	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern_name	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::interned	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::interned_arc	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::last_component	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::lean4_hash	SHAPE_GAP	false	false	false	false	false	false	false
name::Name::str	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::clear	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::clear::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::intern::{closure#3}	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::len	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::is_empty	SHAPE_GAP	false	false	false	false	false	false	false
name::NameInterner::new	SHAPE_GAP	false	false	false	false	false	false	false
name::TLS_NAME_CACHE::__rust_std_internal_init_fn	SHAPE_GAP	false	false	false	false	false	false	false
name::_::<impl level::_::_serde::Deserialize<'de> for name::NameInner>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
name::_::<impl level::_::_serde::Serialize for name::NameInner>::serialize	SHAPE_GAP	false	false	false	false	false	false	false
